transit_date,station_complex,ridership
2022-09-10,1 Av (L),16687.0
2022-09-10,"103 St (C,B)",2640.0
2022-09-10,"116 St (C,B)",3584.0
2022-09-10,"125 St (A,C,B,D)",11616.0
2022-09-10,"135 St (C,B)",2343.0
2022-09-10,"145 St (A,C,B,D)",8717.0
2022-09-10,155 St (C),1192.0
2022-09-10,163 St-Amsterdam Av (C),1776.0
2022-09-10,175 St (A),23.0
2022-09-10,181 St (A),57.0
2022-09-10,190 St (A),5.0
2022-09-10,"23 St (C,E)",10938.0
2022-09-10,"23 St (R,W)",9776.0
2022-09-10,"28 St (R,W)",6320.0
2022-09-10,3 Av (L),4292.0
2022-09-10,"34 St-Penn Station (A,C,E)",34140.0
2022-09-10,"49 St (N,R,W)",13805.0
2022-09-10,"50 St (C,E)",14782.0
2022-09-10,"72 St (C,B)",6484.0
2022-09-10,"8 St-NYU (R,W)",10819.0
2022-09-10,"81 St-Museum of Natural History (C,B)",8120.0
2022-09-10,"86 St (C,B)",4819.0
2022-09-10,"96 St (C,B)",3743.0
2022-09-10,"Astoria-Ditmars Blvd (N,W)",6917.0
2022-09-10,Atlantic Av (L),666.0
2022-09-10,Bedford Av (L),30862.0
2022-09-10,"Bowery (J,Z)",3192.0
2022-09-10,"Broad St (J,Z)",2398.0
2022-09-10,Bushwick Av-Aberdeen St (L),1421.0
2022-09-10,"Canal St (A,C,E)",7493.0
2022-09-10,Canarsie-Rockaway Pkwy (L),1487.0
2022-09-10,"Cathedral Pkwy (110 St) (C,B)",4387.0
2022-09-10,Central Av (M),1743.0
2022-09-10,Clinton-Washington Avs (C),3201.0
2022-09-10,DeKalb Av (L),6720.0
2022-09-10,Dyckman St (A),3.0
2022-09-10,East 105 St (L),896.0
2022-09-10,Forest Av (M),1547.0
2022-09-10,Fresh Pond Rd (M),2233.0
2022-09-10,Graham Av (L),5277.0
2022-09-10,Grand St (L),3244.0
2022-09-10,Halsey St (L),3810.0
2022-09-10,"Hewes St (M,J)",1441.0
2022-09-10,"High St (A,C)",4831.0
2022-09-10,"Hoyt-Schermerhorn Sts (A,C,G)",5197.0
2022-09-10,Inwood-207 St (A),14.0
2022-09-10,Jefferson St (L),6293.0
2022-09-10,Kingston-Throop Avs (C),3207.0
2022-09-10,Knickerbocker Av (M),1664.0
2022-09-10,Lafayette Av (C),3433.0
2022-09-10,Livonia Av (L),1085.0
2022-09-10,"Marcy Av (M,J,Z)",5993.0
2022-09-10,Middle Village-Metropolitan Av (M),1295.0
2022-09-10,Montrose Av (L),4839.0
2022-09-10,Morgan Av (L),4846.0
2022-09-10,New Lots Av (L),1307.0
2022-09-10,"Nostrand Av (A,C)",8944.0
2022-09-10,Park Pl (S),719.0
2022-09-10,"Prince St (R,W)",12430.0
2022-09-10,Seneca Av (M),1176.0
2022-09-10,"Spring St (C,E)",6141.0
2022-09-10,Sutter Av (L),959.0
2022-09-10,"Utica Av (A,C)",1085.0
2022-09-10,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",24778.0
2022-09-10,Wilson Av (L),2331.0
2022-09-11,1 Av (L),11574.0
2022-09-11,"103 St (C,B)",1784.0
2022-09-11,"116 St (C,B)",2808.0
2022-09-11,"125 St (A,C,B,D)",8330.0
2022-09-11,"135 St (C,B)",1527.0
2022-09-11,"145 St (A,C,B,D)",6218.0
2022-09-11,155 St (C),880.0
2022-09-11,163 St-Amsterdam Av (C),1334.0
2022-09-11,175 St (A),13.0
2022-09-11,181 St (A),1.0
2022-09-11,190 St (A),1.0
2022-09-11,"23 St (C,E)",7563.0
2022-09-11,"23 St (R,W)",7402.0
2022-09-11,"28 St (R,W)",4923.0
2022-09-11,3 Av (L),3437.0
2022-09-11,"34 St-Penn Station (A,C,E)",29806.0
2022-09-11,"49 St (N,R,W)",11075.0
2022-09-11,"50 St (C,E)",12316.0
2022-09-11,"72 St (C,B)",3762.0
2022-09-11,"8 St-NYU (R,W)",8363.0
2022-09-11,"81 St-Museum of Natural History (C,B)",7178.0
2022-09-11,"86 St (C,B)",3141.0
2022-09-11,"96 St (C,B)",2674.0
2022-09-11,"Astoria-Ditmars Blvd (N,W)",4762.0
2022-09-11,Atlantic Av (L),514.0
2022-09-11,Bedford Av (L),20514.0
2022-09-11,"Bowery (J,Z)",2228.0
2022-09-11,"Broad St (J,Z)",1528.0
2022-09-11,Bushwick Av-Aberdeen St (L),1074.0
2022-09-11,"Canal St (A,C,E)",5254.0
2022-09-11,Canarsie-Rockaway Pkwy (L),1055.0
2022-09-11,"Cathedral Pkwy (110 St) (C,B)",2921.0
2022-09-11,Central Av (M),1124.0
2022-09-11,Clinton-Washington Avs (C),2278.0
2022-09-11,DeKalb Av (L),4894.0
2022-09-11,Dyckman St (A),1.0
2022-09-11,East 105 St (L),626.0
2022-09-11,Forest Av (M),1126.0
2022-09-11,Fresh Pond Rd (M),1449.0
2022-09-11,Graham Av (L),3928.0
2022-09-11,Grand St (L),2372.0
2022-09-11,Halsey St (L),2799.0
2022-09-11,"Hewes St (M,J)",1041.0
2022-09-11,"High St (A,C)",2873.0
2022-09-11,"Hoyt-Schermerhorn Sts (A,C,G)",4279.0
2022-09-11,Inwood-207 St (A),12.0
2022-09-11,Jefferson St (L),5134.0
2022-09-11,Kingston-Throop Avs (C),2411.0
2022-09-11,Knickerbocker Av (M),1213.0
2022-09-11,Lafayette Av (C),2538.0
2022-09-11,Livonia Av (L),735.0
2022-09-11,"Marcy Av (M,J,Z)",4307.0
2022-09-11,Middle Village-Metropolitan Av (M),774.0
2022-09-11,Montrose Av (L),3431.0
2022-09-11,Morgan Av (L),3565.0
2022-09-11,New Lots Av (L),1043.0
2022-09-11,"Nostrand Av (A,C)",6359.0
2022-09-11,Park Pl (S),578.0
2022-09-11,"Prince St (R,W)",9213.0
2022-09-11,Seneca Av (M),832.0
2022-09-11,"Spring St (C,E)",4540.0
2022-09-11,Sutter Av (L),680.0
2022-09-11,"Utica Av (A,C)",785.0
2022-09-11,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",18146.0
2022-09-11,Wilson Av (L),1765.0
2022-09-12,1 Av (L),16048.0
2022-09-12,"103 St (C,B)",2930.0
2022-09-12,"116 St (C,B)",4459.0
2022-09-12,"125 St (A,C,B,D)",16979.0
2022-09-12,"135 St (C,B)",3915.0
2022-09-12,"145 St (A,C,B,D)",14291.0
2022-09-12,155 St (C),1544.0
2022-09-12,163 St-Amsterdam Av (C),2314.0
2022-09-12,175 St (A),6913.0
2022-09-12,181 St (A),5940.0
2022-09-12,190 St (A),2652.0
2022-09-12,"23 St (C,E)",13046.0
2022-09-12,"23 St (R,W)",11925.0
2022-09-12,"28 St (R,W)",6760.0
2022-09-12,3 Av (L),4059.0
2022-09-12,"34 St-Penn Station (A,C,E)",47962.0
2022-09-12,"49 St (N,R,W)",13191.0
2022-09-12,"50 St (C,E)",13014.0
2022-09-12,"72 St (C,B)",5978.0
2022-09-12,"8 St-NYU (R,W)",10442.0
2022-09-12,"81 St-Museum of Natural History (C,B)",8084.0
2022-09-12,"86 St (C,B)",7283.0
2022-09-12,"96 St (C,B)",6496.0
2022-09-12,"Astoria-Ditmars Blvd (N,W)",10093.0
2022-09-12,Atlantic Av (L),1185.0
2022-09-12,Bedford Av (L),20560.0
2022-09-12,"Bowery (J,Z)",2253.0
2022-09-12,"Broad St (J,Z)",3563.0
2022-09-12,Bushwick Av-Aberdeen St (L),1731.0
2022-09-12,"Canal St (A,C,E)",11195.0
2022-09-12,Canarsie-Rockaway Pkwy (L),2658.0
2022-09-12,"Cathedral Pkwy (110 St) (C,B)",4789.0
2022-09-12,Central Av (M),2652.0
2022-09-12,Clinton-Washington Avs (C),4227.0
2022-09-12,DeKalb Av (L),8203.0
2022-09-12,Dyckman St (A),3970.0
2022-09-12,East 105 St (L),1800.0
2022-09-12,Forest Av (M),3126.0
2022-09-12,Fresh Pond Rd (M),3959.0
2022-09-12,Graham Av (L),6036.0
2022-09-12,Grand St (L),4870.0
2022-09-12,Halsey St (L),4830.0
2022-09-12,"Hewes St (M,J)",1864.0
2022-09-12,"High St (A,C)",6571.0
2022-09-12,"Hoyt-Schermerhorn Sts (A,C,G)",7484.0
2022-09-12,Inwood-207 St (A),5139.0
2022-09-12,Jefferson St (L),5491.0
2022-09-12,Kingston-Throop Avs (C),4173.0
2022-09-12,Knickerbocker Av (M),2807.0
2022-09-12,Lafayette Av (C),3678.0
2022-09-12,Livonia Av (L),1947.0
2022-09-12,"Marcy Av (M,J,Z)",8151.0
2022-09-12,Middle Village-Metropolitan Av (M),2933.0
2022-09-12,Montrose Av (L),4504.0
2022-09-12,Morgan Av (L),4743.0
2022-09-12,New Lots Av (L),2380.0
2022-09-12,"Nostrand Av (A,C)",10733.0
2022-09-12,Park Pl (S),1073.0
2022-09-12,"Prince St (R,W)",7001.0
2022-09-12,Seneca Av (M),1926.0
2022-09-12,"Spring St (C,E)",8130.0
2022-09-12,Sutter Av (L),1663.0
2022-09-12,"Utica Av (A,C)",1583.0
2022-09-12,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",25577.0
2022-09-12,Wilson Av (L),2767.0
2022-09-13,1 Av (L),16933.0
2022-09-13,"103 St (C,B)",3270.0
2022-09-13,"116 St (C,B)",4951.0
2022-09-13,"125 St (A,C,B,D)",18442.0
2022-09-13,"135 St (C,B)",4011.0
2022-09-13,"145 St (A,C,B,D)",14954.0
2022-09-13,155 St (C),1614.0
2022-09-13,163 St-Amsterdam Av (C),2426.0
2022-09-13,175 St (A),7431.0
2022-09-13,181 St (A),6414.0
2022-09-13,190 St (A),2776.0
2022-09-13,"23 St (C,E)",15119.0
2022-09-13,"23 St (R,W)",13795.0
2022-09-13,"28 St (R,W)",7711.0
2022-09-13,3 Av (L),4556.0
2022-09-13,"34 St-Penn Station (A,C,E)",55252.0
2022-09-13,"49 St (N,R,W)",15546.0
2022-09-13,"50 St (C,E)",14549.0
2022-09-13,"72 St (C,B)",6307.0
2022-09-13,"8 St-NYU (R,W)",11632.0
2022-09-13,"81 St-Museum of Natural History (C,B)",8990.0
2022-09-13,"86 St (C,B)",7899.0
2022-09-13,"96 St (C,B)",6801.0
2022-09-13,"Astoria-Ditmars Blvd (N,W)",10834.0
2022-09-13,Atlantic Av (L),1239.0
2022-09-13,Bedford Av (L),23165.0
2022-09-13,"Bowery (J,Z)",2223.0
2022-09-13,"Broad St (J,Z)",3909.0
2022-09-13,Bushwick Av-Aberdeen St (L),1476.0
2022-09-13,"Canal St (A,C,E)",13042.0
2022-09-13,Canarsie-Rockaway Pkwy (L),2777.0
2022-09-13,"Cathedral Pkwy (110 St) (C,B)",5660.0
2022-09-13,Central Av (M),3303.0
2022-09-13,Clinton-Washington Avs (C),4985.0
2022-09-13,DeKalb Av (L),7678.0
2022-09-13,Dyckman St (A),4241.0
2022-09-13,East 105 St (L),1972.0
2022-09-13,Forest Av (M),3215.0
2022-09-13,Fresh Pond Rd (M),4314.0
2022-09-13,Graham Av (L),6411.0
2022-09-13,Grand St (L),4666.0
2022-09-13,Halsey St (L),4878.0
2022-09-13,"Hewes St (M,J)",1972.0
2022-09-13,"High St (A,C)",6895.0
2022-09-13,"Hoyt-Schermerhorn Sts (A,C,G)",8135.0
2022-09-13,Inwood-207 St (A),5471.0
2022-09-13,Jefferson St (L),4917.0
2022-09-13,Kingston-Throop Avs (C),4530.0
2022-09-13,Knickerbocker Av (M),3431.0
2022-09-13,Lafayette Av (C),3626.0
2022-09-13,Livonia Av (L),1978.0
2022-09-13,"Marcy Av (M,J,Z)",9263.0
2022-09-13,Middle Village-Metropolitan Av (M),3033.0
2022-09-13,Montrose Av (L),4635.0
2022-09-13,Morgan Av (L),4828.0
2022-09-13,New Lots Av (L),2407.0
2022-09-13,"Nostrand Av (A,C)",11901.0
2022-09-13,Park Pl (S),1202.0
2022-09-13,"Prince St (R,W)",7370.0
2022-09-13,Seneca Av (M),2081.0
2022-09-13,"Spring St (C,E)",9770.0
2022-09-13,Sutter Av (L),1718.0
2022-09-13,"Utica Av (A,C)",1727.0
2022-09-13,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",28202.0
2022-09-13,Wilson Av (L),2758.0
2022-09-14,1 Av (L),18163.0
2022-09-14,"103 St (C,B)",3277.0
2022-09-14,"116 St (C,B)",5046.0
2022-09-14,"125 St (A,C,B,D)",18427.0
2022-09-14,"135 St (C,B)",4235.0
2022-09-14,"145 St (A,C,B,D)",15613.0
2022-09-14,155 St (C),1701.0
2022-09-14,163 St-Amsterdam Av (C),2484.0
2022-09-14,175 St (A),7682.0
2022-09-14,181 St (A),6518.0
2022-09-14,190 St (A),2954.0
2022-09-14,"23 St (C,E)",15320.0
2022-09-14,"23 St (R,W)",14105.0
2022-09-14,"28 St (R,W)",7841.0
2022-09-14,3 Av (L),4648.0
2022-09-14,"34 St-Penn Station (A,C,E)",56191.0
2022-09-14,"49 St (N,R,W)",15252.0
2022-09-14,"50 St (C,E)",14929.0
2022-09-14,"72 St (C,B)",6494.0
2022-09-14,"8 St-NYU (R,W)",11888.0
2022-09-14,"81 St-Museum of Natural History (C,B)",8321.0
2022-09-14,"86 St (C,B)",8039.0
2022-09-14,"96 St (C,B)",7004.0
2022-09-14,"Astoria-Ditmars Blvd (N,W)",11302.0
2022-09-14,Atlantic Av (L),1232.0
2022-09-14,Bedford Av (L),24465.0
2022-09-14,"Bowery (J,Z)",2348.0
2022-09-14,"Broad St (J,Z)",4034.0
2022-09-14,Bushwick Av-Aberdeen St (L),1837.0
2022-09-14,"Canal St (A,C,E)",13366.0
2022-09-14,Canarsie-Rockaway Pkwy (L),2754.0
2022-09-14,"Cathedral Pkwy (110 St) (C,B)",5457.0
2022-09-14,Central Av (M),3120.0
2022-09-14,Clinton-Washington Avs (C),5052.0
2022-09-14,DeKalb Av (L),8405.0
2022-09-14,Dyckman St (A),4409.0
2022-09-14,East 105 St (L),1906.0
2022-09-14,Forest Av (M),3380.0
2022-09-14,Fresh Pond Rd (M),4330.0
2022-09-14,Graham Av (L),6871.0
2022-09-14,Grand St (L),5201.0
2022-09-14,Halsey St (L),5370.0
2022-09-14,"Hewes St (M,J)",2015.0
2022-09-14,"High St (A,C)",7521.0
2022-09-14,"Hoyt-Schermerhorn Sts (A,C,G)",8178.0
2022-09-14,Inwood-207 St (A),5667.0
2022-09-14,Jefferson St (L),6042.0
2022-09-14,Kingston-Throop Avs (C),4716.0
2022-09-14,Knickerbocker Av (M),3114.0
2022-09-14,Lafayette Av (C),3781.0
2022-09-14,Livonia Av (L),1938.0
2022-09-14,"Marcy Av (M,J,Z)",9314.0
2022-09-14,Middle Village-Metropolitan Av (M),3192.0
2022-09-14,Montrose Av (L),5076.0
2022-09-14,Morgan Av (L),5271.0
2022-09-14,New Lots Av (L),2485.0
2022-09-14,"Nostrand Av (A,C)",12153.0
2022-09-14,Park Pl (S),1132.0
2022-09-14,"Prince St (R,W)",7799.0
2022-09-14,Seneca Av (M),1956.0
2022-09-14,"Spring St (C,E)",9856.0
2022-09-14,Sutter Av (L),1780.0
2022-09-14,"Utica Av (A,C)",1721.0
2022-09-14,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",29802.0
2022-09-14,Wilson Av (L),3115.0
2022-09-15,1 Av (L),18596.0
2022-09-15,"103 St (C,B)",3323.0
2022-09-15,"116 St (C,B)",4977.0
2022-09-15,"125 St (A,C,B,D)",18602.0
2022-09-15,"135 St (C,B)",4281.0
2022-09-15,"145 St (A,C,B,D)",15468.0
2022-09-15,155 St (C),1694.0
2022-09-15,163 St-Amsterdam Av (C),2540.0
2022-09-15,175 St (A),7742.0
2022-09-15,181 St (A),6645.0
2022-09-15,190 St (A),3064.0
2022-09-15,"23 St (C,E)",15777.0
2022-09-15,"23 St (R,W)",14078.0
2022-09-15,"28 St (R,W)",8048.0
2022-09-15,3 Av (L),4882.0
2022-09-15,"34 St-Penn Station (A,C,E)",55157.0
2022-09-15,"49 St (N,R,W)",15510.0
2022-09-15,"50 St (C,E)",14679.0
2022-09-15,"72 St (C,B)",6446.0
2022-09-15,"8 St-NYU (R,W)",12198.0
2022-09-15,"81 St-Museum of Natural History (C,B)",8264.0
2022-09-15,"86 St (C,B)",8206.0
2022-09-15,"96 St (C,B)",7131.0
2022-09-15,"Astoria-Ditmars Blvd (N,W)",11381.0
2022-09-15,Atlantic Av (L),1220.0
2022-09-15,Bedford Av (L),24438.0
2022-09-15,"Bowery (J,Z)",2674.0
2022-09-15,"Broad St (J,Z)",4195.0
2022-09-15,Bushwick Av-Aberdeen St (L),1842.0
2022-09-15,"Canal St (A,C,E)",13016.0
2022-09-15,Canarsie-Rockaway Pkwy (L),2743.0
2022-09-15,"Cathedral Pkwy (110 St) (C,B)",5363.0
2022-09-15,Central Av (M),3154.0
2022-09-15,Clinton-Washington Avs (C),5102.0
2022-09-15,DeKalb Av (L),8393.0
2022-09-15,Dyckman St (A),4373.0
2022-09-15,East 105 St (L),1935.0
2022-09-15,Forest Av (M),3312.0
2022-09-15,Fresh Pond Rd (M),4467.0
2022-09-15,Graham Av (L),6968.0
2022-09-15,Grand St (L),5501.0
2022-09-15,Halsey St (L),5473.0
2022-09-15,"Hewes St (M,J)",2135.0
2022-09-15,"High St (A,C)",7329.0
2022-09-15,"Hoyt-Schermerhorn Sts (A,C,G)",8087.0
2022-09-15,Inwood-207 St (A),5681.0
2022-09-15,Jefferson St (L),6240.0
2022-09-15,Kingston-Throop Avs (C),4607.0
2022-09-15,Knickerbocker Av (M),3127.0
2022-09-15,Lafayette Av (C),3817.0
2022-09-15,Livonia Av (L),2106.0
2022-09-15,"Marcy Av (M,J,Z)",9314.0
2022-09-15,Middle Village-Metropolitan Av (M),3214.0
2022-09-15,Montrose Av (L),5201.0
2022-09-15,Morgan Av (L),5304.0
2022-09-15,New Lots Av (L),2528.0
2022-09-15,"Nostrand Av (A,C)",12337.0
2022-09-15,Park Pl (S),1210.0
2022-09-15,"Prince St (R,W)",8084.0
2022-09-15,Seneca Av (M),2523.0
2022-09-15,"Spring St (C,E)",9811.0
2022-09-15,Sutter Av (L),1812.0
2022-09-15,"Utica Av (A,C)",1482.0
2022-09-15,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",30063.0
2022-09-15,Wilson Av (L),3227.0
2022-09-16,1 Av (L),18991.0
2022-09-16,"103 St (C,B)",3410.0
2022-09-16,"116 St (C,B)",5023.0
2022-09-16,"125 St (A,C,B,D)",18072.0
2022-09-16,"135 St (C,B)",3750.0
2022-09-16,"145 St (A,C,B,D)",13773.0
2022-09-16,155 St (C),1641.0
2022-09-16,163 St-Amsterdam Av (C),2501.0
2022-09-16,175 St (A),7768.0
2022-09-16,181 St (A),6074.0
2022-09-16,190 St (A),2832.0
2022-09-16,"23 St (C,E)",14097.0
2022-09-16,"23 St (R,W)",11012.0
2022-09-16,"28 St (R,W)",6796.0
2022-09-16,3 Av (L),5001.0
2022-09-16,"34 St-Penn Station (A,C,E)",46327.0
2022-09-16,"49 St (N,R,W)",13887.0
2022-09-16,"50 St (C,E)",14664.0
2022-09-16,"72 St (C,B)",6927.0
2022-09-16,"8 St-NYU (R,W)",10070.0
2022-09-16,"81 St-Museum of Natural History (C,B)",8890.0
2022-09-16,"86 St (C,B)",7793.0
2022-09-16,"96 St (C,B)",6684.0
2022-09-16,"Astoria-Ditmars Blvd (N,W)",10816.0
2022-09-16,Atlantic Av (L),1157.0
2022-09-16,Bedford Av (L),24163.0
2022-09-16,"Bowery (J,Z)",3012.0
2022-09-16,"Broad St (J,Z)",3818.0
2022-09-16,Bushwick Av-Aberdeen St (L),1819.0
2022-09-16,"Canal St (A,C,E)",10776.0
2022-09-16,Canarsie-Rockaway Pkwy (L),2680.0
2022-09-16,"Cathedral Pkwy (110 St) (C,B)",5588.0
2022-09-16,Central Av (M),3008.0
2022-09-16,Clinton-Washington Avs (C),4701.0
2022-09-16,DeKalb Av (L),8651.0
2022-09-16,Dyckman St (A),4440.0
2022-09-16,East 105 St (L),1996.0
2022-09-16,Forest Av (M),3103.0
2022-09-16,Fresh Pond Rd (M),4229.0
2022-09-16,Graham Av (L),7023.0
2022-09-16,Grand St (L),5106.0
2022-09-16,Halsey St (L),5340.0
2022-09-16,"Hewes St (M,J)",1916.0
2022-09-16,"High St (A,C)",7125.0
2022-09-16,"Hoyt-Schermerhorn Sts (A,C,G)",8333.0
2022-09-16,Inwood-207 St (A),5415.0
2022-09-16,Jefferson St (L),6906.0
2022-09-16,Kingston-Throop Avs (C),4550.0
2022-09-16,Knickerbocker Av (M),3147.0
2022-09-16,Lafayette Av (C),3804.0
2022-09-16,Livonia Av (L),2351.0
2022-09-16,"Marcy Av (M,J,Z)",9051.0
2022-09-16,Middle Village-Metropolitan Av (M),2947.0
2022-09-16,Montrose Av (L),5280.0
2022-09-16,Morgan Av (L),5553.0
2022-09-16,New Lots Av (L),2679.0
2022-09-16,"Nostrand Av (A,C)",12125.0
2022-09-16,Park Pl (S),1158.0
2022-09-16,"Prince St (R,W)",8829.0
2022-09-16,Seneca Av (M),1917.0
2022-09-16,"Spring St (C,E)",8336.0
2022-09-16,Sutter Av (L),1770.0
2022-09-16,"Utica Av (A,C)",1400.0
2022-09-16,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",29345.0
2022-09-16,Wilson Av (L),3288.0
2022-09-17,1 Av (L),17652.0
2022-09-17,"103 St (C,B)",2595.0
2022-09-17,"116 St (C,B)",3325.0
2022-09-17,"125 St (A,C,B,D)",12289.0
2022-09-17,"135 St (C,B)",2056.0
2022-09-17,"145 St (A,C,B,D)",9300.0
2022-09-17,155 St (C),1142.0
2022-09-17,163 St-Amsterdam Av (C),1886.0
2022-09-17,175 St (A),5223.0
2022-09-17,181 St (A),5295.0
2022-09-17,190 St (A),2817.0
2022-09-17,"23 St (C,E)",11276.0
2022-09-17,"23 St (R,W)",3704.0
2022-09-17,"28 St (R,W)",2769.0
2022-09-17,3 Av (L),4933.0
2022-09-17,"34 St-Penn Station (A,C,E)",35114.0
2022-09-17,"49 St (N,R,W)",7529.0
2022-09-17,"50 St (C,E)",14801.0
2022-09-17,"72 St (C,B)",5872.0
2022-09-17,"8 St-NYU (R,W)",2616.0
2022-09-17,"81 St-Museum of Natural History (C,B)",7404.0
2022-09-17,"86 St (C,B)",4891.0
2022-09-17,"96 St (C,B)",3926.0
2022-09-17,"Astoria-Ditmars Blvd (N,W)",7096.0
2022-09-17,Atlantic Av (L),654.0
2022-09-17,Bedford Av (L),29657.0
2022-09-17,"Bowery (J,Z)",3356.0
2022-09-17,"Broad St (J,Z)",2464.0
2022-09-17,Bushwick Av-Aberdeen St (L),1397.0
2022-09-17,"Canal St (A,C,E)",7558.0
2022-09-17,Canarsie-Rockaway Pkwy (L),1468.0
2022-09-17,"Cathedral Pkwy (110 St) (C,B)",4060.0
2022-09-17,Central Av (M),1701.0
2022-09-17,Clinton-Washington Avs (C),3725.0
2022-09-17,DeKalb Av (L),6601.0
2022-09-17,Dyckman St (A),5011.0
2022-09-17,East 105 St (L),898.0
2022-09-17,Forest Av (M),1547.0
2022-09-17,Fresh Pond Rd (M),2208.0
2022-09-17,Graham Av (L),5336.0
2022-09-17,Grand St (L),3592.0
2022-09-17,Halsey St (L),3972.0
2022-09-17,"Hewes St (M,J)",1363.0
2022-09-17,"High St (A,C)",5231.0
2022-09-17,"Hoyt-Schermerhorn Sts (A,C,G)",7432.0
2022-09-17,Inwood-207 St (A),9489.0
2022-09-17,Jefferson St (L),7065.0
2022-09-17,Kingston-Throop Avs (C),3223.0
2022-09-17,Knickerbocker Av (M),1697.0
2022-09-17,Lafayette Av (C),3308.0
2022-09-17,Livonia Av (L),1473.0
2022-09-17,"Marcy Av (M,J,Z)",5537.0
2022-09-17,Middle Village-Metropolitan Av (M),1353.0
2022-09-17,Montrose Av (L),4759.0
2022-09-17,Morgan Av (L),5262.0
2022-09-17,New Lots Av (L),1360.0
2022-09-17,"Nostrand Av (A,C)",8226.0
2022-09-17,Park Pl (S),749.0
2022-09-17,"Prince St (R,W)",3098.0
2022-09-17,Seneca Av (M),916.0
2022-09-17,"Spring St (C,E)",6848.0
2022-09-17,Sutter Av (L),1016.0
2022-09-17,"Utica Av (A,C)",1140.0
2022-09-17,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",26977.0
2022-09-17,Wilson Av (L),2229.0
2022-09-18,1 Av (L),12621.0
2022-09-18,"103 St (C,B)",2109.0
2022-09-18,"116 St (C,B)",3079.0
2022-09-18,"125 St (A,C,B,D)",10944.0
2022-09-18,"135 St (C,B)",1798.0
2022-09-18,"145 St (A,C,B,D)",7742.0
2022-09-18,155 St (C),915.0
2022-09-18,163 St-Amsterdam Av (C),1421.0
2022-09-18,175 St (A),4546.0
2022-09-18,181 St (A),4408.0
2022-09-18,190 St (A),2240.0
2022-09-18,"23 St (C,E)",8167.0
2022-09-18,"23 St (R,W)",3023.0
2022-09-18,"28 St (R,W)",2092.0
2022-09-18,3 Av (L),3636.0
2022-09-18,"34 St-Penn Station (A,C,E)",31729.0
2022-09-18,"49 St (N,R,W)",5510.0
2022-09-18,"50 St (C,E)",11854.0
2022-09-18,"72 St (C,B)",4648.0
2022-09-18,"8 St-NYU (R,W)",1949.0
2022-09-18,"81 St-Museum of Natural History (C,B)",6493.0
2022-09-18,"86 St (C,B)",3916.0
2022-09-18,"96 St (C,B)",3324.0
2022-09-18,"Astoria-Ditmars Blvd (N,W)",5196.0
2022-09-18,Atlantic Av (L),498.0
2022-09-18,Bedford Av (L),21110.0
2022-09-18,"Bowery (J,Z)",2299.0
2022-09-18,"Broad St (J,Z)",1655.0
2022-09-18,Bushwick Av-Aberdeen St (L),1111.0
2022-09-18,"Canal St (A,C,E)",5626.0
2022-09-18,Canarsie-Rockaway Pkwy (L),1048.0
2022-09-18,"Cathedral Pkwy (110 St) (C,B)",3575.0
2022-09-18,Central Av (M),1187.0
2022-09-18,Clinton-Washington Avs (C),2726.0
2022-09-18,DeKalb Av (L),5203.0
2022-09-18,Dyckman St (A),3701.0
2022-09-18,East 105 St (L),673.0
2022-09-18,Forest Av (M),1166.0
2022-09-18,Fresh Pond Rd (M),1594.0
2022-09-18,Graham Av (L),3825.0
2022-09-18,Grand St (L),2606.0
2022-09-18,Halsey St (L),3842.0
2022-09-18,"Hewes St (M,J)",1064.0
2022-09-18,"High St (A,C)",4029.0
2022-09-18,"Hoyt-Schermerhorn Sts (A,C,G)",5707.0
2022-09-18,Inwood-207 St (A),7096.0
2022-09-18,Jefferson St (L),6034.0
2022-09-18,Kingston-Throop Avs (C),2614.0
2022-09-18,Knickerbocker Av (M),1191.0
2022-09-18,Lafayette Av (C),2759.0
2022-09-18,Livonia Av (L),1092.0
2022-09-18,"Marcy Av (M,J,Z)",4689.0
2022-09-18,Middle Village-Metropolitan Av (M),967.0
2022-09-18,Montrose Av (L),3826.0
2022-09-18,Morgan Av (L),4186.0
2022-09-18,New Lots Av (L),1038.0
2022-09-18,"Nostrand Av (A,C)",6411.0
2022-09-18,Park Pl (S),667.0
2022-09-18,"Prince St (R,W)",2316.0
2022-09-18,Seneca Av (M),768.0
2022-09-18,"Spring St (C,E)",4850.0
2022-09-18,Sutter Av (L),796.0
2022-09-18,"Utica Av (A,C)",805.0
2022-09-18,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",20917.0
2022-09-18,Wilson Av (L),1841.0
2022-09-19,1 Av (L),15582.0
2022-09-19,"103 St (C,B)",2910.0
2022-09-19,"116 St (C,B)",4418.0
2022-09-19,"125 St (A,C,B,D)",16762.0
2022-09-19,"135 St (C,B)",3916.0
2022-09-19,"145 St (A,C,B,D)",14367.0
2022-09-19,155 St (C),1418.0
2022-09-19,163 St-Amsterdam Av (C),2362.0
2022-09-19,175 St (A),7170.0
